metro_fips,metro_name,year,group,high,low,missing,moderate,very_high,very_low,group_lbl,normed
10420,"Akron, OH",2014,black,6.79265000435426,13.7376992075242,0,4.5589131759993,2.19019420012192,72.7205434120004,Black,Metro normed Opportunity Levels
10420,"Akron, OH",2014,asian,24.660751565762,13.4655532359081,0,12.0041753653445,17.0407098121086,32.8288100208768,Asian/Pacific Islander,Metro normed Opportunity Levels
10420,"Akron, OH",2014,aian,0,10.1818181818182,0,26.1818181818182,0,63.6363636363636,American Indian/Alaska Native,Metro normed Opportunity Levels
10420,"Akron, OH",2014,num_tracts,8.82352941176471,31.7647058823529,0,17.6470588235294,6.47058823529412,35.2941176470588,Percentage of census tracts (unweighted),Metro normed Opportunity Levels
10420,"Akron, OH",2015,total,13.5296381832179,25.5441851822357,0,22.346765416368,9.95991611584508,28.6194951023334,All,Metro normed Opportunity Levels
10420,"Akron, OH",2015,white,14.4189499990945,29.2824933446821,0,27.0885021460005,11.7414295803981,17.4686249298249,White,Metro normed Opportunity Levels
10420,"Akron, OH",2015,hisp,12.9428108358416,33.1095160916879,0,14.6098633943042,8.19634174577448,31.1414679323918,Hispanic,Metro normed Opportunity Levels
10420,"Akron, OH",2015,black,9.24620874219447,10.985727029438,0,5.76271186440678,1.87332738626227,72.1320249776985,Black,Metro normed Opportunity Levels
10420,"Akron, OH",2015,asian,25.9088705768299,8.6282113427048,0,10.5428986912264,21.5220552593311,33.3979641299079,Asian/Pacific Islander,Metro normed Opportunity Levels
10420,"Akron, OH",2015,aian,0,6.9204152249135,0,26.2975778546713,0,66.7820069204152,American Indian/Alaska Native,Metro normed Opportunity Levels
10420,"Akron, OH",2015,num_tracts,10.5882352941176,28.2352941176471,0,20,7.05882352941176,34.1176470588235,Percentage of census tracts (unweighted),Metro normed Opportunity Levels
10420,"Akron, OH",2016,total,9.59882307103223,25.6270908626782,0,25.0775886391423,12.7930566565007,26.9034407706466,All,Metro normed Opportunity Levels
10420,"Akron, OH",2016,white,10.0230584762959,28.8526102195167,0,30.5534034311013,14.5296070835639,16.0413207895222,White,Metro normed Opportunity Levels
10420,"Akron, OH",2016,hisp,11.101083032491,29.8285198555957,0,18.7725631768953,13.1092057761733,27.1886281588448,Hispanic,Metro normed Opportunity Levels
10420,"Akron, OH",2016,black,6.64750269493353,12.2305066475027,0,6.93496227093065,4.33884297520661,69.8481854114265,Black,Metro normed Opportunity Levels
10420,"Akron, OH",2016,asian,14.7670961347869,9.91080277502478,0,10.5550049554014,26.0406342913776,38.7264618434093,Asian/Pacific Islander,Metro normed Opportunity Levels
10420,"Akron, OH",2016,aian,0,29.6296296296296,0,49.6296296296296,0,20.7407407407407,American Indian/Alaska Native,Metro normed Opportunity Levels
10420,"Akron, OH",2016,num_tracts,8.23529411764706,27.6470588235294,0,22.9411764705882,8.82352941176471,32.3529411764706,Percentage of census tracts (unweighted),Metro normed Opportunity Levels
10420,"Akron, OH",2017,total,10.1610114911359,24.2093488356327,0,25.4276126233009,16.0292871428087,24.1727399071218,All,Metro normed Opportunity Levels
10420,"Akron, OH",2017,white,11.7825283517968,27.253369853762,0,29.7832224900804,17.6761375894641,13.5047417148968,White,Metro normed Opportunity Levels
10420,"Akron, OH",2017,hisp,7.9520697167756,21.8736383442266,0,23.5076252723312,22.8758169934641,23.7908496732026,Hispanic,Metro normed Opportunity Levels
10420,"Akron, OH",2017,black,4.18458781362007,14.7804659498208,0,9.22939068100358,6.084229390681,65.7213261648746,Black,Metro normed Opportunity Levels
10420,"Akron, OH",2017,asian,13.1921824104235,7.32899022801303,0,10.4699860400186,32.0614239181014,36.9474174034435,Asian/Pacific Islander,Metro normed Opportunity Levels
10420,"Akron, OH",2017,aian,0,16.7381974248927,0,51.5021459227468,0,31.7596566523605,American Indian/Alaska Native,Metro normed Opportunity Levels
10420,"Akron, OH",2017,num_tracts,7.64705882352941,25.8823529411765,0,24.1176470588235,11.7647058823529,30.5882352941177,Percentage of census tracts (unweighted),Metro normed Opportunity Levels
10420,"Akron, OH",2018,total,10.3370033966881,22.4318099494939,0,28.232150301738,16.0806183749206,22.9184179771595,All,Metro normed Opportunity Levels
10420,"Akron, OH",2018,white,12.0654202048665,24.7439168348502,0,33.2108449792468,17.860134800655,12.1196831803816,White,Metro normed Opportunity Levels
10420,"Akron, OH",2018,hisp,5.10204081632653,21.0671768707483,0,26.8707482993197,21.8537414965986,25.1062925170068,Hispanic,Metro normed Opportunity Levels
10420,"Akron, OH",2018,black,4.34642478935494,14.9408352134076,0,12.1874856116764,6.21115152631337,62.3141028592477,Black,Metro normed Opportunity Levels
10420,"Akron, OH",2018,asian,10.8541666666667,7.0625,0,11.1666666666667,30.0625,40.8541666666667,Asian/Pacific Islander,Metro normed Opportunity Levels
10420,"Akron, OH",2018,aian,0,22.4215246636771,0,53.3632286995516,0,24.2152466367713,American Indian/Alaska Native,Metro normed Opportunity Levels
10420,"Akron, OH",2018,num_tracts,8.82352941176471,24.7058823529412,0,25.8823529411765,11.7647058823529,28.8235294117647,Percentage of census tracts (unweighted),Metro normed Opportunity Levels
10420,"Akron, OH",2019,total,12.5680458675719,20.2167808526346,0,27.7475351699681,17.2513954146227,22.2162426952028,All,Metro normed Opportunity Levels
10420,"Akron, OH",2019,white,14.703547362714,22.2039346293858,0,32.6252807683371,19.6102160948029,10.8570211447603,White,Metro normed Opportunity Levels
10420,"Akron, OH",2019,hisp,8.44866763065482,10.0392480892378,0,29.9731460442057,22.6192935343937,28.919644701508,Hispanic,Metro normed Opportunity Levels
10420,"Akron, OH",2019,black,4.11788821573361,15.7108367876828,0,11.7068282239329,6.05839748553728,62.4060492871134,Black,Metro normed Opportunity Levels
10420,"Akron, OH",2019,asian,9.83050847457627,7.69690927218345,0,10.6679960119641,30.7876370887338,41.0169491525424,Asian/Pacific Islander,Metro normed Opportunity Levels
10420,"Akron, OH",2019,aian,0,18.5897435897436,0,48.0769230769231,0,33.3333333333333,American Indian/Alaska Native,Metro normed Opportunity Levels
10420,"Akron, OH",2019,num_tracts,10,22.3529411764706,0,26.4705882352941,12.9411764705882,28.2352941176471,Percentage of census tracts (unweighted),Metro normed Opportunity Levels
10420,"Akron, OH",2020,total,14.1003863583575,17.6735608971252,0,26.4340480974055,19.4139650292648,22.3780396178471,All,Metro normed Opportunity Levels
10420,"Akron, OH",2020,white,16.1586094075186,19.3429616582901,0,30.8459728594009,22.2323162558286,11.4201398189618,White,Metro normed Opportunity Levels
10420,"Akron, OH",2020,hisp,12.4246344652048,13.2579198441895,0,24.0294152934934,18.58676126572,31.7012691313923,Hispanic,Metro normed Opportunity Levels
10420,"Akron, OH",2020,black,5.27377765845684,13.9336430855724,0,11.4249633713447,7.92900471063662,61.4386111739894,Black,Metro normed Opportunity Levels
10420,"Akron, OH",2020,asian,12.83657194081,5.23930450431528,0,18.3326228123016,28.4819477189096,35.1095530236635,Asian/Pacific Islander,Metro normed Opportunity Levels
10420,"Akron, OH",2020,aian,2.5,15,0,42.3443080261342,1.40569197386584,38.75,American Indian/Alaska Native,Metro normed Opportunity Levels
10420,"Akron, OH",2020,num_tracts,11.1764705882353,20.5882352941177,0,25.8823529411765,14.7058823529412,27.6470588235294,Percentage of census tracts (unweighted),Metro normed Opportunity Levels
10420,"Akron, OH",2021,total,19.5939788890061,19.8040023774938,0,20.6321054618808,19.6239393543949,20.3459739172244,All,Metro normed Opportunity Levels
10420,"Akron, OH",2021,white,23.3629896923055,21.9784658267055,0,23.053082470878,22.6112028622881,8.99425914782287,White,Metro normed Opportunity Levels
10420,"Akron, OH",2021,hisp,18.929477279999,14.9575441301364,0,18.4499053467821,16.9277029592689,30.7353702838136,Hispanic,Metro normed Opportunity Levels
10420,"Akron, OH",2021,black,6.37667943720639,14.8628162664836,0,10.1977761616889,7.83618077526049,60.7265473593606,Black,Metro normed Opportunity Levels
10420,"Akron, OH",2021,asian,12.0144640501946,9.44336816741894,0,18.3166273415704,26.8805622748772,33.3449781659389,Asian/Pacific Islander,Metro normed Opportunity Levels
10420,"Akron, OH",2021,aian,16.8978432463228,0,0,35.0930767033842,1.53020681085638,46.4788732394366,American Indian/Alaska Native,Metro normed Opportunity Levels
10420,"Akron, OH",2021,num_tracts,17.0588235294118,22.3529411764706,0,20,14.1176470588235,26.4705882352941,Percentage of census tracts (unweighted),Metro normed Opportunity Levels
10580,"Albany-Schenectady-Troy, NY",2012,total,13.3585789113114,24.4838951553304,0,25.5498195588497,8.99130969527293,27.6163966792355,All,Metro normed Opportunity Levels
10580,"Albany-Schenectady-Troy, NY",2012,white,15.4853542482138,28.528294748483,0,29.7527756355223,10.0475823232397,16.1859930445411,White,Metro normed Opportunity Levels
10580,"Albany-Schenectady-Troy, NY",2012,hisp,5.4511424783592,14.2868283552991,0,16.5951805349762,6.53513218435624,57.1317164470093,Hispanic,Metro normed Opportunity Levels
10580,"Albany-Schenectady-Troy, NY",2012,black,2.86453052119246,9.28310687487325,0,7.46805921719732,1.01906307037112,79.3652403163658,Black,Metro normed Opportunity Levels
10580,"Albany-Schenectady-Troy, NY",2012,asian,17.762570663493,14.549241297233,0,20.9312704552217,19.6370127938114,27.119904790241,Asian/Pacific Islander,Metro normed Opportunity Levels
10580,"Albany-Schenectady-Troy, NY",2012,aian,0,10.4368932038835,0,9.95145631067961,5.8252427184466,73.7864077669903,American Indian/Alaska Native,Metro normed Opportunity Levels
10580,"Albany-Schenectady-Troy, NY",2012,num_tracts,11.0091743119266,27.0642201834862,0,23.394495412844,7.3394495412844,31.1926605504587,Percentage of census tracts (unweighted),Metro normed Opportunity Levels
10580,"Albany-Schenectady-Troy, NY",2013,total,11.3263899107819,24.2349427467395,0,29.8272864516059,8.32393191739834,26.2874489734744,All,Metro normed Opportunity Levels
10580,"Albany-Schenectady-Troy, NY",2013,white,13.312760261749,28.5254312908983,0,34.0675193337299,9.360499702558,14.7337894110648,White,Metro normed Opportunity Levels
10580,"Albany-Schenectady-Troy, NY",2013,hisp,4.60446859903382,14.1908212560386,0,20.2143719806763,5.54045893719807,55.4498792270531,Hispanic,Metro normed Opportunity Levels
10580,"Albany-Schenectady-Troy, NY",2013,black,3.28534884887395,8.8930129909214,0,9.94633094246878,0.67211716908261,77.2031900486533,Black,Metro normed Opportunity Levels
10580,"Albany-Schenectady-Troy, NY",2013,asian,13.604683579593,12.2107610816839,0,28.8263172567605,16.364650125453,28.9935879565096,Asian/Pacific Islander,Metro normed Opportunity Levels
10580,"Albany-Schenectady-Troy, NY",2013,aian,0,19.3023255813953,0,13.0232558139535,4.41860465116279,63.2558139534884,American Indian/Alaska Native,Metro normed Opportunity Levels
10580,"Albany-Schenectady-Troy, NY",2013,num_tracts,8.71559633027523,27.0642201834862,0,27.0642201834862,7.3394495412844,29.8165137614679,Percentage of census tracts (unweighted),Metro normed Opportunity Levels
10580,"Albany-Schenectady-Troy, NY",2014,total,16.1072681483762,24.5851249848786,0,24.0204110809295,8.32059473666846,26.9666010491472,All,Metro normed Opportunity Levels
10580,"Albany-Schenectady-Troy, NY",2014,white,18.910564794121,27.9790901170499,0,28.0109095041479,9.44656994583128,15.65286563885,White,Metro normed Opportunity Levels
10580,"Albany-Schenectady-Troy, NY",2014,hisp,7.95270964899398,17.6971655162285,0,14.9214275223968,4.58951387868997,54.8391834336907,Hispanic,Metro normed Opportunity Levels
10580,"Albany-Schenectady-Troy, NY",2014,black,4.15698288611874,13.0836678639341,0,6.86668075216565,1.28354109444327,74.6091274033383,Black,Metro normed Opportunity Levels
10580,"Albany-Schenectady-Troy, NY",2014,asian,15.3715775749674,13.8591916558018,0,26.5058670143416,14.6936114732725,29.5697522816167,Asian/Pacific Islander,Metro normed Opportunity Levels
10580,"Albany-Schenectady-Troy, NY",2014,aian,2.7027027027027,23.7837837837838,0,9.72972972972973,5.94594594594595,57.8378378378378,American Indian/Alaska Native,Metro normed Opportunity Levels
10580,"Albany-Schenectady-Troy, NY",2014,num_tracts,12.8440366972477,27.5229357798165,0,21.5596330275229,7.3394495412844,30.7339449541284,Percentage of census tracts (unweighted),Metro normed Opportunity Levels
10580,"Albany-Schenectady-Troy, NY",2015,total,13.020185645763,24.2183336294191,0,27.5043302540416,10.2299475928229,25.0272028779535,All,Metro normed Opportunity Levels
10580,"Albany-Schenectady-Troy, NY",2015,white,15.021200676568,27.8250191153641,0,31.5785815241317,11.7449431173104,13.8302555666257,White,Metro normed Opportunity Levels
10580,"Albany-Schenectady-Troy, NY",2015,hisp,6.79038987196087,16.8105308588692,0,19.1411307725507,4.40943749100849,52.8485110056107,Hispanic,Metro normed Opportunity Levels
10580,"Albany-Schenectady-Troy, NY",2015,black,3.22755334127586,12.0058485865916,0,9.1952778078631,1.91162135817178,73.6596989060977,Black,Metro normed Opportunity Levels
10580,"Albany-Schenectady-Troy, NY",2015,asian,15.5313024706165,11.7294315183497,0,29.6593907411849,16.2029263612377,26.8769489086112,Asian/Pacific Islander,Metro normed Opportunity Levels
10580,"Albany-Schenectady-Troy, NY",2015,aian,0,41.7763157894737,0,12.5,3.94736842105263,41.7763157894737,American Indian/Alaska Native,Metro normed Opportunity Levels
10580,"Albany-Schenectady-Troy, NY",2015,num_tracts,11.0091743119266,25.6880733944954,0,24.7706422018349,8.25688073394495,30.2752293577982,Percentage of census tracts (unweighted),Metro normed Opportunity Levels
10580,"Albany-Schenectady-Troy, NY",2016,total,17.831760847911,22.3555943547214,0,24.6203091248923,10.2491354128194,24.943200259656,All,Metro normed Opportunity Levels
10580,"Albany-Schenectady-Troy, NY",2016,white,20.1645799993724,26.2190529982114,0,27.9872289685902,11.9881389438012,13.6409990900248,White,Metro normed Opportunity Levels
10580,"Albany-Schenectady-Troy, NY",2016,hisp,9.91841992271361,15.6719622155432,0,16.4090453699728,4.36524974953485,53.6353227422356,Hispanic,Metro normed Opportunity Levels
10580,"Albany-Schenectady-Troy, NY",2016,black,5.6083069576323,9.21206063634849,0,9.15098006552279,1.77688933311122,74.2517630073852,Black,Metro normed Opportunity Levels
10580,"Albany-Schenectady-Troy, NY",2016,asian,24.6596741798706,7.30863646507476,0,29.5469761214015,13.8473555010042,24.637357732649,Asian/Pacific Islander,Metro normed Opportunity Levels
10580,"Albany-Schenectady-Troy, NY",2016,aian,0,44.1176470588235,0,14.1711229946524,6.95187165775401,34.7593582887701,American Indian/Alaska Native,Metro normed Opportunity Levels
10580,"Albany-Schenectady-Troy, NY",2016,num_tracts,14.6788990825688,24.7706422018349,0,22.9357798165138,7.79816513761468,29.8165137614679,Percentage of census tracts (unweighted),Metro normed Opportunity Levels
10580,"Albany-Schenectady-Troy, NY",2017,total,19.0018229739873,23.6439161770599,0,24.7862379573661,9.81358256717631,22.7544403244104,All,Metro normed Opportunity Levels
10580,"Albany-Schenectady-Troy, NY",2017,white,22.0863401238904,27.306980011495,0,28.1667092406923,11.3385273644549,11.1014432594674,White,Metro normed Opportunity Levels
10580,"Albany-Schenectady-Troy, NY",2017,hisp,9.46969696969697,17.0875420875421,0,19.7881593714927,3.73877665544332,49.9158249158249,Hispanic,Metro normed Opportunity Levels
10580,"Albany-Schenectady-Troy, NY",2017,black,4.61213603022894,11.2413869748833,0,8.1684818848633,3.04512113803067,72.9328739719938,Black,Metro normed Opportunity Levels
10580,"Albany-Schenectady-Troy, NY",2017,asian,26.4300672324479,10.1289540394577,0,24.8539623057423,13.9975752231897,24.5894411991624,Asian/Pacific Islander,Metro normed Opportunity Levels
10580,"Albany-Schenectady-Troy, NY",2017,aian,0,26.4563106796117,0,25.9708737864078,6.31067961165049,41.2621359223301,American Indian/Alaska Native,Metro normed Opportunity Levels
10580,"Albany-Schenectady-Troy, NY",2017,num_tracts,14.6788990825688,26.1467889908257,0,23.8532110091743,8.25688073394495,27.0642201834862,Percentage of census tracts (unweighted),Metro normed Opportunity Levels
10580,"Albany-Schenectady-Troy, NY",2018,total,15.2763985435286,21.7654578867468,0,27.1673001632252,13.4712187104065,22.3196246960929,All,Metro normed Opportunity Levels
10580,"Albany-Schenectady-Troy, NY",2018,white,17.50564279103,24.635045385902,0,31.860253641427,15.685335238621,10.31372294302,White,Metro normed Opportunity Levels
10580,"Albany-Schenectady-Troy, NY",2018,hisp,7.91342110705177,17.6811194595712,0,19.4595712414696,5.3973943613428,49.5484938305646,Hispanic,Metro normed Opportunity Levels
10580,"Albany-Schenectady-Troy, NY",2018,black,4.95288310522773,12.0765088624635,0,7.28068207314337,2.52411936280009,73.1658065963653,Black,Metro normed Opportunity Levels
10580,"Albany-Schenectady-Troy, NY",2018,asian,21.91643454039,10.116991643454,0,23.3649025069638,21.9052924791086,22.6963788300836,Asian/Pacific Islander,Metro normed Opportunity Levels
10580,"Albany-Schenectady-Troy, NY",2018,aian,1.0989010989011,4.76190476190476,0,53.4798534798535,8.05860805860806,32.6007326007326,American Indian/Alaska Native,Metro normed Opportunity Levels
10580,"Albany-Schenectady-Troy, NY",2018,num_tracts,12.3853211009174,25.2293577981651,0,25.6880733944954,10.5504587155963,26.1467889908257,Percentage of census tracts (unweighted),Metro normed Opportunity Levels
10580,"Albany-Schenectady-Troy, NY",2019,total,18.6284851314508,20.510470525169,0,23.6294362113588,14.307123876717,22.9244842553044,All,Metro normed Opportunity Levels
10580,"Albany-Schenectady-Troy, NY",2019,white,20.766094155443,23.7793978335187,0,27.9731455167017,16.6909675027802,10.7903949915565,White,Metro normed Opportunity Levels
10580,"Albany-Schenectady-Troy, NY",2019,hisp,11.6395580262165,17.5211035618695,0,17.1161896918537,6.50607370805024,47.2170750120102,Hispanic,Metro normed Opportunity Levels
10580,"Albany-Schenectady-Troy, NY",2019,black,6.21143087836669,9.40654016955995,0,6.45942672587808,3.39119903108599,74.5314031951093,Black,Metro normed Opportunity Levels
10580,"Albany-Schenectady-Troy, NY",2019,asian,30.8180376161342,6.99070926807161,0,17.199184228416,20.9494674824383,24.04260140494,Asian/Pacific Islander,Metro normed Opportunity Levels
10580,"Albany-Schenectady-Troy, NY",2019,aian,0,10.3448275862069,0,48.6590038314176,8.04597701149425,32.9501915708812,American Indian/Alaska Native,Metro normed Opportunity Levels
10580,"Albany-Schenectady-Troy, NY",2019,num_tracts,15.1376146788991,23.8532110091743,0,23.394495412844,11.4678899082569,26.1467889908257,Percentage of census tracts (unweighted),Metro normed Opportunity Levels
10580,"Albany-Schenectady-Troy, NY",2020,total,19.2697407885748,19.4119608618106,0,23.8364660145155,16.8864708776939,20.5953614574052,All,Metro normed Opportunity Levels
10580,"Albany-Schenectady-Troy, NY",2020,white,21.3582390361877,21.9842888305976,0,28.1615596791381,19.8536600552408,8.64225239883585,White,Metro normed Opportunity Levels
10580,"Albany-Schenectady-Troy, NY",2020,hisp,13.8909576744025,18.8683973947151,0,16.5729884858141,7.12477552964386,43.5428809154244,Hispanic,Metro normed Opportunity Levels
10580,"Albany-Schenectady-Troy, NY",2020,black,6.09958213351652,10.7057533883968,0,6.89220335719262,3.53037229407441,72.7720888268197,Black,Metro normed Opportunity Levels
10580,"Albany-Schenectady-Troy, NY",2020,asian,29.066496975212,8.55229018552165,0,17.082735476759,24.8318605074739,20.4666168550335,Asian/Pacific Islander,Metro normed Opportunity Levels
10580,"Albany-Schenectady-Troy, NY",2020,aian,6.28571428571428,16.5255175240828,0,12,15.4285714285714,49.7601967616315,American Indian/Alaska Native,Metro normed Opportunity Levels
10580,"Albany-Schenectady-Troy, NY",2020,num_tracts,16.5137614678899,25.2293577981651,0,22.4770642201835,12.8440366972477,22.9357798165138,Percentage of census tracts (unweighted),Metro normed Opportunity Levels
10580,"Albany-Schenectady-Troy, NY",2021,total,20.3330969208536,20.0726159090149,0,20.157750677062,19.3994114199991,20.0371250730705,All,Metro normed Opportunity Levels
10580,"Albany-Schenectady-Troy, NY",2021,white,23.1824096414743,22.7054863509888,0,23.3277954243392,22.9906064186073,7.79370216459028,White,Metro normed Opportunity Levels
10580,"Albany-Schenectady-Troy, NY",2021,hisp,11.8794687833447,16.2568663738349,0,17.3872643561767,9.96242438179286,44.5139761048509,Hispanic,Metro normed Opportunity Levels
10580,"Albany-Schenectady-Troy, NY",2021,black,7.05382652358538,11.8857870961778,0,7.8421210121004,3.07278270114537,70.145482666991,Black,Metro normed Opportunity Levels
10580,"Albany-Schenectady-Troy, NY",2021,asian,27.1645029143199,11.4420490766506,0,13.9987174975546,23.7630635799695,23.6316669315054,Asian/Pacific Islander,Metro normed Opportunity Levels
10580,"Albany-Schenectady-Troy, NY",2021,aian,2.85714285714286,16.7857142857143,0,18.2142857142857,13.5714285714286,48.5714285714286,American Indian/Alaska Native,Metro normed Opportunity Levels
10580,"Albany-Schenectady-Troy, NY",2021,num_tracts,15.5963302752294,26.1467889908257,0,20.1834862385321,15.1376146788991,22.9357798165138,Percentage of census tracts (unweighted),Metro normed Opportunity Levels
10740,"Albuquerque, NM",2012,total,15.6813812481514,15.2552868973676,0,23.7850303164744,12.3391748003549,32.9391267376516,All,Metro normed Opportunity Levels
10740,"Albuquerque, NM",2012,white,23.0482655848994,12.0970278996606,0,28.9047106548555,23.1641692193062,12.7858266412783,White,Metro normed Opportunity Levels
10740,"Albuquerque, NM",2012,hisp,12.6995206850016,16.6883832038097,0,21.2651434067042,7.22540214373245,42.121550560752,Hispanic,Metro normed Opportunity Levels
10740,"Albuquerque, NM",2012,black,28.942321876383,11.4618675320844,0,28.5292816049565,7.68549933618528,23.3810296503909,Black,Metro normed Opportunity Levels
10740,"Albuquerque, NM",2012,asian,14.4235785080856,11.8935837245696,0,30.7250912884716,30.6729264475743,12.2848200312989,Asian/Pacific Islander,Metro normed Opportunity Levels
10740,"Albuquerque, NM",2012,aian,10.5095541401274,18.4436444198283,0,16.3874273054556,3.19163666574356,51.4677374688452,American Indian/Alaska Native,Metro normed Opportunity Levels
10740,"Albuquerque, NM",2012,num_tracts,11.8811881188119,17.3267326732673,0,26.2376237623762,17.3267326732673,27.2277227722772,Percentage of census tracts (unweighted),Metro normed Opportunity Levels
10740,"Albuquerque, NM",2013,total,11.300694900669,15.1513328953578,0,25.3458310586363,12.8704671842181,35.3316739611189,All,Metro normed Opportunity Levels
10740,"Albuquerque, NM",2013,white,17.6533396606952,13.0298459400369,0,30.6204769249021,23.8852261749403,14.8111112994255,White,Metro normed Opportunity Levels
10740,"Albuquerque, NM",2013,hisp,9.07763707892796,16.2612183427588,0,22.4973875092206,7.7537189574625,44.4100381116302,Hispanic,Metro normed Opportunity Levels
10740,"Albuquerque, NM",2013,black,7.60596662236007,15.0937823068971,0,39.7134839757791,7.67981095849948,29.9069561364643,Black,Metro normed Opportunity Levels
10740,"Albuquerque, NM",2013,asian,17.6341996599466,13.1163468545057,0,28.9288316735487,28.2730143308234,12.0476074811756,Asian/Pacific Islander,Metro normed Opportunity Levels
10740,"Albuquerque, NM",2013,aian,5.59499543122232,17.6003373866592,0,19.5684262318128,6.16433541857032,51.0719055317354,American Indian/Alaska Native,Metro normed Opportunity Levels
10740,"Albuquerque, NM",2013,num_tracts,9.40594059405941,17.8217821782178,0,25.7425742574258,17.8217821782178,29.2079207920792,Percentage of census tracts (unweighted),Metro normed Opportunity Levels
10740,"Albuquerque, NM",2014,total,10.3640635540978,14.6616418917347,0,24.6562914369461,15.5586572684765,34.759345848745,All,Metro normed Opportunity Levels
10740,"Albuquerque, NM",2014,white,14.9275964802882,12.9200443428255,0,30.4804960853599,28.2650869535093,13.406776138017,White,Metro normed Opportunity Levels
10740,"Albuquerque, NM",2014,hisp,8.24016977041013,15.7083762628981,0,22.1308954466469,9.95248273847053,43.9680757815744,Hispanic,Metro normed Opportunity Levels
10740,"Albuquerque, NM",2014,black,10.9721601905613,14.9620366234926,0,35.0900699717136,10.8977221974096,28.078011016823,Black,Metro normed Opportunity Levels
10740,"Albuquerque, NM",2014,asian,21.7267306196526,9.20404459424423,0,24.2416385792066,34.3790510759658,10.4485351309308,Asian/Pacific Islander,Metro normed Opportunity Levels
10740,"Albuquerque, NM",2014,aian,7.80020037211965,14.7416630885931,0,17.8188063546587,6.75540289108344,52.8839272935452,American Indian/Alaska Native,Metro normed Opportunity Levels
10740,"Albuquerque, NM",2014,num_tracts,10.8910891089109,16.8316831683168,0,24.7524752475248,17.8217821782178,29.7029702970297,Percentage of census tracts (unweighted),Metro normed Opportunity Levels
10740,"Albuquerque, NM",2015,total,9.7137143903229,16.642492689132,0,22.7803359948179,16.8119452306855,34.0515116950418,All,Metro normed Opportunity Levels
10740,"Albuquerque, NM",2015,white,14.6423130071219,14.5625907947419,0,27.3571200793679,30.2129468872905,13.2250292314779,White,Metro normed Opportunity Levels
10740,"Albuquerque, NM",2015,hisp,7.81532750754002,17.7874874332998,0,20.4145077720207,10.8019488051968,43.1807284819426,Hispanic,Metro normed Opportunity Levels
10740,"Albuquerque, NM",2015,black,10.2281089036056,13.6571008094187,0,39.0728476821192,12.7740986019132,24.2678440029433,Black,Metro normed Opportunity Levels
10740,"Albuquerque, NM",2015,asian,20.0157811678064,12.4145186743819,0,23.7506575486586,35.4024197790637,8.41662283008943,Asian/Pacific Islander,Metro normed Opportunity Levels
